Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Main Purpose","Outputs and Type","Power - Output","Voltage - Output","Current - Output","Voltage - Input","Regulator Topology","Frequency - Switching","Board Type","Supplied Contents","Utilized IC / Part"
http://www.vicorpower.com//documents/user_guides/vichip/ug_ANALOG_ChiP_NBM_EvalBoard.pdf,//media.digikey.com/Photos/Vicor%20Corporation/MFG_NBM6123E60E12A7T0R.jpg,1102-5492-ND,NBM6123E60E12A7T0R,Vicor Corporation,EVAL BRD NBM6123T60E12A7T0R,3,0,"677.82000","0","1","VI Chip® NBM™","Active","DC/DC, Step Down","1, Non-Isolated","-","10.8V","170A","36V ~ 60V","Buck","1.07MHz","Fully Populated","Board(s)","NBM6123x60E12A7yzz"
http://www.vicorpower.com/documents/datasheets/ds_BCM6123x60E15A3yzz.pdf,//media.digikey.com/Photos/Vicor%20Corporation/MFG_BCM6123E60E15A3T01.jpg,1102-5704-ND,BCM6123E60E15A3T01,Vicor Corporation,"LV BCM, 36-60V, EVALUATION BOARD",2,0,"680.81000","0","1","VI Chip® BCM®","Active","DC/DC, Step Down","1, Isolated","-","13.5V","130A","36V ~ 60V","Buck","950kHz","Fully Populated","Board(s)","BCM6123x60E15A3yzz"
http://www.st.com/content/ccc/resource/technical/document/datasheet/d1/cd/3d/18/a2/2c/4e/d0/DM00097745.pdf/files/DM00097745.pdf/jcr:content/translations/en.DM00097745.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_STEVAL-ISA172V2.jpg,497-16570-ND,STEVAL-ISA172V2,STMicroelectronics,EVAL BOARD FOR 2KW ACDC PWR SPLY,8,0,"684.00000","0","1","-","Active","AC/DC, Primary and Secondary Side with PFC","1, Non-Isolated","2kW","48V or 52V","42A","90 ~ 264 VAC","Flyback","100kHz","Fully Populated","Board(s)","STM32F334C8, VIPer27"
http://www.ti.com/lit/pdf/sluu361,//media.digikey.com/Photos/Texas%20Instr%20Photos/UCC25600EVM.jpg,296-31335-ND,UCC25600EVM,Texas Instruments,EVAL MODULE FOR UCC25600,3,16,"829.68000","0","1","-","Active","DC/DC, Step Down","1, Isolated","300W","12V","25A","375V ~ 405V","-","110kHz","Fully Populated","Board(s)","UCC25600"
//media.digikey.com/pdf/Data%20Sheets/Vicor%20PDFs/Development_Kit_ug.pdf,//media.digikey.com/Photos/Vicor%20Corporation/DKIT-AC-48-POL-00.jpg,1102-5503-ND,DKIT-AC-24-POL-00,Vicor Corporation,AC TO POL DEVELOPMENT KIT 24V BU,4,0,"2463.86000","0","1","Cool-Power®","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V, 5V, 12V","-","-","Buck","-","Fully Populated","Board(s)","PI3301-00, PI3302-00, PI3303-00"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/STEVAL-ISA169V1_Br.pdf,//media.digikey.com/Photos/STMicro%20Photos/STEVAL-ISA169V1.jpg,497-15866-ND,STEVAL-ISA169V1,STMicroelectronics,EVAL BOARD SRK2001L/STL140N4LLF5,8,0,"16.63000","0","1","-","Active","AC/DC, Secondary Side","1, Non-Isolated","-","-","-","4.5V ~ 32V","Resonant","500kHz","Fully Populated","Board(s)","SRK2001L, STL140N4LLF5"
http://www.st.com/content/ccc/resource/technical/document/data_brief/group1/4b/1c/bf/0d/66/e3/4d/48/DM00375468/files/DM00375468.pdf/jcr:content/translations/en.DM00375468.pdf,//media.digikey.com/Photos/STMicro%20Photos/STEVAL-ISA201V1.JPG,497-17212-ND,STEVAL-ISA201V1,STMicroelectronics,EVAL BOARD FOR L5987,19,0,"24.87000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1.8V","3A","2.9V ~ 18V","Buck","430kHz","Fully Populated","Board(s)","L5987"
http://www.st.com/content/ccc/resource/technical/document/data_brief/group1/8f/c4/1b/2f/f5/d1/46/c0/DM00382400/files/DM00382400.pdf/jcr:content/translations/en.DM00382400.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_STEVAL-ISA200V1.JPG,497-17252-ND,STEVAL-ISA200V1,STMicroelectronics,PSU AND CONVERTER SOLUTION EVAL,10,0,"25.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V","400mA","4.5V ~ 36V","Buck","250kHz ~ 600kHz","Fully Populated","Board(s)","A6984"
https://www.monolithicpower.com/pub/media/document/EVM3680-RE-00A_r1.0.pdf,//media.digikey.com/Photos/Monolithic%20Power%20Systems%20Inc/EVM3680-RE-00A.jpg,1589-1004-ND,EVM3680-RE-00A,Monolithic Power Systems Inc.,EVAL BOARD FOR MPM3680,6,0,"25.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","-","6A","4.5V ~ 18V","Buck","-","Fully Populated","Board(s)","MPM3680"
https://www.power.com/sites/default/files/PDFFiles/epr68.pdf,//media.digikey.com/photos/Power%20Integrations%20Photos/DAK-68A.jpg,596-1007-ND,DAK-68A,Power Integrations,KIT DESIGN ACCELERATOR POE CONV,11,0,"30.25000","0","1","DPA-Switch®","Active","Special Purpose DC/DC, Power Over Ethernet","1, Non-Isolated","6.6W","3.3V","2A","36V ~ 57V","Flyback","400kHz","Bare (Unpopulated) and Fully Populated","Board(s)","DPA423, DPA424, DPA425"
https://www.diodes.com/assets/Datasheets/AP3125A_V_L_R.pdf,//media.digikey.com/Photos/Diodes%20Photos/AP3125AEV1.JPG,AP3125AEV1DI-ND,AP3125AEV1,Diodes Incorporated,EVAL BOARD FOR AP3125A,9,0,"45.00000","0","1","-","Active","AC/DC, Primary Side","1, Isolated","-","-","-","-","Flyback","65kHz","Fully Populated","Board(s)","AP3125A"
https://www.intel.com/content/dam/www/programmable/us/en/pdfs/literature/ug/ep53a8xqi_evb_user_guide.pdf,//media.digikey.com/Photos/Altera%20Photos/EVB-EP53A8HQI.JPG,544-3020-ND,EVB-EP53A8HQI,Intel,EVAL BOARD FOR EP53A8HQI,11,0,"49.00000","0","1","Enpirion®","Active","DC/DC, Step Down","1, Non-Isolated","-","1.8V, 2.1V, 2.2V, 2.5V, 2.6V, 2.9V, 3V or 3.3V","1A","2.4V ~ 5.5V","Buck","5MHz","Fully Populated","Board(s)","EP53A8HQI"
https://www.intel.com/content/dam/www/programmable/us/en/pdfs/literature/ds/ep5358xua_10380.pdf,//media.digikey.com/photos/Altera%20Photos/EVB-EP5358HUA.JPG,544-3340-ND,EVB-EP5358HUA,Intel,BOARD EVAL EP5358H Q100 600MA DC,10,0,"49.00000","0","1","Enpirion®","Active","DC/DC, Step Down","1, Non-Isolated","-","-","600mA","2.4V ~ 5.5V","Buck","5MHz","Fully Populated","Board(s)","EP5358HUA"
https://www.intel.com/content/dam/www/programmable/us/en/pdfs/literature/ds/ep5358xua_10380.pdf,//media.digikey.com/Photos/Altera%20Photos/EVB-EP5358LUA.JPG,544-3341-ND,EVB-EP5358LUA,Intel,BOARD EVAL EP5358L Q100 600MA DC,10,0,"49.00000","0","1","Enpirion®","Active","DC/DC, Step Down","1, Non-Isolated","-","-","600mA","2.4V ~ 5.5V","Buck","5MHz","Fully Populated","Board(s)","EP5358LUA"
https://www.intel.com/content/dam/www/programmable/us/en/pdfs/literature/ds/ep53a8xqa_10366.pdf,-,544-3343-ND,EVB-EP53A8LQA,Intel,BOARD EVAL EP53A8L Q100 1A DC-DC,10,0,"49.00000","0","1","Enpirion®","Active","DC/DC, Step Down","1, Non-Isolated","-","-","1A","2.4V ~ 5.5V","Buck","5MHz","Fully Populated","Board(s)","EP53A8LQA"
https://www.intel.com/content/dam/www/programmable/us/en/pdfs/literature/ug/ep53a7xqi_evb_user_guide.pdf,//media.digikey.com/Photos/Altera%20Photos/EVB-EP53A7LQI.JPG,544-2938-ND,EVB-EP53A7LQI,Intel,EVAL BOARD FOR EP53A7LQI,8,0,"49.00000","0","1","Enpirion®","Active","DC/DC, Step Down","1, Non-Isolated","-","0.8V, 1.05V, 1.1V, 1.15V, 1.2V, 1.45 or 1.5V","1A","2.4V ~ 5.5V","Buck","5MHz","Fully Populated","Board(s)","EP53A7LQI"
https://www.intel.com/content/dam/www/programmable/us/en/pdfs/literature/ds/ep53a8xqa_10366.pdf,//media.digikey.com/Photos/Altera%20Photos/EVB-EP53A8HQA.JPG,544-3342-ND,EVB-EP53A8HQA,Intel,BOARD EVAL EP53A8H Q100 1A DC-DC,8,0,"49.00000","0","1","Enpirion®","Active","DC/DC, Step Down","1, Non-Isolated","-","-","1A","2.4V ~ 5.5V","Buck","5MHz","Fully Populated","Board(s)","EP53A8HQA"
https://www.intel.com/content/dam/www/programmable/us/en/pdfs/literature/ug/ep5348ui_evb_user_guide.pdf,//media.digikey.com/Photos/Altera%20Photos/EVB-EP5348UI.JPG,544-3022-ND,EVB-EP5348UI,Intel,EVAL BOARD FOR EP5348UI,7,0,"49.00000","0","1","Enpirion®","Active","DC/DC, Step Down","1, Non-Isolated","-","0.6V, 1V, 1.59V, 1.8V or 2.41V","400mA","2.5V ~ 5.5V","Buck","9MHz","Fully Populated","Board(s)","EP5348UI"
http://www.ti.com/lit/pdf/snvu470,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_LM536033EVM.jpg,296-46735-ND,LM536033EVM,Texas Instruments,EVALUATION MODULE,9,15,"50.88000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V","3A","3.9V ~ 36V","Buck","2.1MHz","Fully Populated","Board(s)","LM536033"
http://www.ti.com/lit/pdf/slvuat4,//media.digikey.com/Photos/Texas%20Instr%20Photos/TPS54116-Q1EVM-830.jpg,296-46814-ND,TPS54116-Q1EVM-830,Texas Instruments,EVALUATION MODULE,9,29,"50.88000","0","1","-","Active","DC/DC, Step Down with LDO","2, Non-Isolated","-","-","4A, 1A","2.95V ~ 6V","Buck","2MHz","Fully Populated","Board(s)","TPS54116-Q1"
http://www.ti.com/lit/pdf/slvuat3,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_TPS62410Q1-EVM.jpg,296-46842-ND,TPS62410Q1-EVM,Texas Instruments,EVALUATION MODULE,8,19,"50.88000","0","1","-","Active","DC/DC, Step Down","2, Non-Isolated","-","1.2V, 1.8V","800mA, 800mA","2.5V ~ 6V","Buck","2.25MHz","Fully Populated","Board(s)","TPS62410-Q1"
http://www.ti.com/lit/pdf/slvu320,//media.digikey.com/Photos/Texas%20Instr%20Photos/TPS65001EVM-453.JPG,296-31266-ND,TPS65001EVM-453,Texas Instruments,EVAL MODULE FOR TPS65001-453,6,24,"50.88000","0","1","-","Active","DC/DC, Step Down with LDO","3, Non-Isolated","-","1.2V, 1.8V, 2.8V","600mA, 300mA, 300mA","3.3V ~ 6V","Buck","2.25MHz","Fully Populated","Board(s)","TPS65001"
https://datasheets.maximintegrated.com/en/ds/MAX5066EVKIT.pdf,//media.digikey.com/photos/Maxim%20Photos/MAX5066EVKIT.JPG,MAX5066EVKIT-ND,MAX5066EVKIT,Maxim Integrated,EVAL KIT FOR MAX5066,6,0,"60.75000","0","1","-","Active","DC/DC, Step Down","2, Non-Isolated","-","0.8V, 1.3V","10A, 10A","5V ~ 16V","Buck","500kHz","Fully Populated","Board(s)","MAX5066"
http://www.linear.com/docs/46273,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC2157A.jpg,DC2157A-ND,DC2157A,Linear Technology/Analog Devices,EVAL BOARD FOR LTM4630-1,5,136,"65.00000","0","1","µModule®","Active","DC/DC, Step Down","2, Non-Isolated","-","1V, 1.5V","18A, 18A","4.5V ~ 15V","Buck","500kHz","Fully Populated","Board(s)","LTM4630-1"
http://www.linear.com/docs/46586,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC2268A-%28FRONT%29.jpg,DC2268A-B-ND,DC2268A-B,Linear Technology/Analog Devices,EVAL BOARD FOR LTM4620A,2,18,"65.00000","0","1","µModule®","Active","DC/DC, Step Down","2, Non-Isolated","-","1.5V, 3.3V","13A, 13A","5.5V ~ 16V","Buck","750kHz","Fully Populated","Board(s)","LTM4620A"
https://datasheets.maximintegrated.com/en/ds/MAX16920BEVKIT.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX16920BEVKIT.jpg,MAX16920BEVKIT+-ND,MAX16920BEVKIT+,Maxim Integrated,EVAL KIT FOR MAX16920B,2,0,"68.75000","0","1","-","Active","DC/DC, Step Down with LDO","4, Non-Isolated","-","3.3V, 3.3V, 5V, 5V","1.5A, 600mA, 150mA, 150mA","5.5V ~ 18V","Buck","2.2MHz","Fully Populated","Board(s)","MAX16920B"
http://www.ti.com/lit/pdf/snvu526,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_LM53635AQEVM.jpg,296-46737-ND,LM53635AQEVM,Texas Instruments,EVALUATION MODULE,9,16,"68.99000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","5V","3.5A","3.8V ~ 36V","Buck","-","Fully Populated","Board(s)","LM53635A-Q1"
https://www.intel.com/content/dam/www/programmable/us/en/pdfs/literature/ug/en5339qi_evb_user_guide.pdf,//media.digikey.com/Photos/Altera%20Photos/EVB-EN5339QI.JPG,544-2885-ND,EVB-EN5339QI,Intel,EVAL BOARD FOR EN5339QI,40,0,"69.00000","0","1","Enpirion®","Active","DC/DC, Step Down","1, Non-Isolated","-","1V, 1.2V, 1.5V or 1.8V","3A","2.4V ~ 5.5V","Buck","3.2MHz","Fully Populated","Board(s)","EN5339QI"
https://www.intel.co.jp/content/dam/www/programmable/us/en/pdfs/literature/ds/en6310qa_10406.pdf,//media.digikey.com/photos/Altera%20Photos/EVB-EN6310QA.JPG,544-3344-ND,EVB-EN6310QA,Intel,BOARD EVAL EP6310Q Q100 1A DC-DC,15,0,"69.00000","0","1","Enpirion®","Active","DC/DC, Step Down","1, Non-Isolated","-","-","1A","-","Buck","-","Fully Populated","Board(s)","EP6310QA"
https://www.intel.com/content/dam/www/programmable/us/en/pdfs/literature/ug/en6382qi_evb_user_guide.pdf,//media.digikey.com/Photos/Altera%20Photos/EVB-EN6382QI.JPG,544-3371-ND,EVB-EN6382QI,Intel,EVAL BOARD FOR EN6382QI,14,0,"69.00000","0","1","Enpirion®","Active","DC/DC, Step Down","1, Non-Isolated","-","-","8A","3V ~ 6.5V","Buck","-","Fully Populated","Board(s)","EN6382QI"
https://www.intel.com/content/dam/www/programmable/us/en/pdfs/literature/ug/en6337_47_evb_user_guide.pdf,//media.digikey.com/Photos/Altera%20Photos/EVB-EN6337QI.JPG,544-2891-ND,EVB-EN6337QI,Intel,EVAL BOARD FOR EN6337QI,12,0,"69.00000","0","1","Enpirion®","Active","DC/DC, Step Down","1, Non-Isolated","-","1V, 1.2V, 1.55V or 2.25V","3A","2.5V ~ 6.6V","Buck","2MHz","Fully Populated","Board(s)","EN6337QI"
https://www.intel.com/content/dam/www/programmable/us/en/pdfs/literature/ug/en5364qi_evb_user_guide.pdf,//media.digikey.com/Photos/Altera%20Photos/EVB-EN5364QI.JPG,544-3035-ND,EVB-EN5364QI,Intel,EVAL BOARD FOR EN5364QI,8,0,"69.00000","0","1","Enpirion®","Active","DC/DC, Step Down","1, Non-Isolated","-","0.804V, 0.998V, 1V or 1.2V","6A","2.375V ~ 6.6V","Buck","4MHz","Fully Populated","Board(s)","EN5364QI"
https://www.intel.com/content/dam/www/programmable/us/en/pdfs/literature/ds/en2342qi_09520.pdf,//media.digikey.com/Photos/Altera%20Photos/EVB-EN2342QI.JPG,544-2952-ND,EVB-EN2342QI,Intel,EVAL BOARD FOR BUCK REG 4.0A,6,0,"69.00000","0","1","Enpirion®","Active","DC/DC, Step Down","1, Non-Isolated","-","0.75V ~ 5V","4A","4.5V ~ 14V","Buck","-","Fully Populated","Board(s)","EN2342QI"
https://www.exar.com/content/document.ashx?id=21565,//media.digikey.com/Photos/Exar%20Corporations/XRP7725EVB-DEMO-2-KITA.jpg,1016-1997-ND,XRP7725EVB-DEMO-2-KITA,"MaxLinear, Inc.",EVAL KIT 4CH BUCK REG,4,0,"72.69000","0","1","-","Active","DC/DC, Step Up or Down with LDO","4, Non-Isolated","-","1V, 1.5V, 2.5V, 3.3V","10A, 5A, 3A, 3A","5.5 ~ 25V","Buck","1.23MHz","Fully Populated","Board(s), Accessories","XRP7725"
http://www.st.com/content/ccc/resource/technical/document/data_brief/group1/ee/9d/fa/95/e7/77/43/7f/DM00362596/files/DM00362596.pdf/jcr:content/translations/en.DM00362596.pdf,//media.digikey.com/photos/STMicro%20Photos/MFG_STEVAL-ISA192V1.jpg,497-17204-ND,STEVAL-ISA192V1,STMicroelectronics,EVAL BOARD FOR VIPER0P,10,0,"74.36000","0","1","VIPer™ plus","Active","AC/DC, Primary Side","2, Non-Isolated","7W","7V, -5V","800mA, 400mA","85 ~ 265 VAC","Flyback","60kHz","Fully Populated","Board(s)","VIPer0P"
http://www.linear.com/docs/36153,//media.digikey.com/photos/Linear%20Tech%20Photos/DC204A-B.JPG,DC204A-B-ND,DC204A-B,Linear Technology/Analog Devices,BOARD EVAL FOR LT1776CS8,8,82,"75.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V or 5V","500mA","7V ~ 60V","Buck","200kHz","Fully Populated","Board(s)","LT1776"
http://www.linear.com/docs/38160,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1570A-B.jpg,DC1570A-B-ND,DC1570A-B,Linear Technology/Analog Devices,BOARD EVAL FOR LT3663EDCB,5,63,"75.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","5V","1.2A","7.5V ~ 36V","Buck","1MHz","Fully Populated","Board(s)","LT3663-5"
http://www.linear.com/docs/36387,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC353A.JPG,DC353A-ND,DC353A,Linear Technology/Analog Devices,BOARD EVAL FOR LTC1928ES6,5,83,"75.00000","0","1","-","Active","DC/DC, Step Up with LDO","1, Non-Isolated","-","5V","-","2.7V ~ 4.4V","Boost","550kHz","Fully Populated","Board(s)","LTC1928-5"
https://datasheets.maximintegrated.com/en/ds/MAX1518EVKIT.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX1518EVKIT.JPG,MAX1518EVKIT-ND,MAX1518EVKIT,Maxim Integrated,KIT EVAL FOR MAX1518,4,0,"75.00000","0","1","-","Active","Special Purpose DC/DC, LCD Supply","3, Non-Isolated","-","13V, 25V, -8V","650mA, 15mA, 10mA","4.5V ~ 5.5V","Boost","1.2MHz","Fully Populated","Board(s)","MAX1518"
http://www.linear.com/docs/36123,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC188A-B.JPG,DC188A-A-ND,DC188A-A,Linear Technology/Analog Devices,BOARD EVAL FOR LT1374CS8,4,243,"75.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V or 5V","4A","5.5V ~ 25V","Buck","500kHz","Fully Populated","Board(s)","LT1374"
http://www.linear.com/docs/36495,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC398A-B.jpg,DC398A-B-ND,DC398A-B,Linear Technology/Analog Devices,BOARD EVAL FOR LTC3400BES6,4,35,"75.00000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","3.3V","90mA","1V ~ 3V","Boost","1.2MHz","Fully Populated","Board(s)","LTC3400B"
https://datasheets.maximintegrated.com/en/ds/MAX17062EVKIT.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX17062EVKIT+.jpg,MAX17062EVKIT+-ND,MAX17062EVKIT+,Maxim Integrated,EVAL KIT FOR MAX17062,3,0,"75.00000","0","1","-","Active","Special Purpose DC/DC, LCD Supply","3, Non-Isolated","-","15V, 29V, -15V","600mA, 30mA, 30mA","4.5V ~ 5.5V","Boost","1.2MHz","Fully Populated","Board(s)","MAX17062"
https://datasheets.maximintegrated.com/en/ds/MAX17112EVKIT.pdf,//media.digikey.com/photos/Maxim%20Photos/MAX17112EVKIT+.jpg,MAX17112EVKIT+-ND,MAX17112EVKIT+,Maxim Integrated,EVAL KIT FOR MAX17112,3,0,"75.00000","0","1","-","Active","Special Purpose DC/DC, LCD Supply","1, Non-Isolated","-","15V","600mA","4.5V ~ 5.5V","Boost","1MHz","Fully Populated","Board(s)","MAX17112"
https://datasheets.maximintegrated.com/en/ds/MAX17117EVKIT.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX17117EVKIT+.jpg,MAX17117EVKIT+-ND,MAX17117EVKIT+,Maxim Integrated,EVAL KIT FOR MAX17117,3,0,"75.00000","0","1","-","Active","Special Purpose DC/DC, LCD Supply","4, Non-Isolated","-","4.25V, 8.5V, 23V, -6V","250mA, 200mA, 20mA, 10mA","2.3V ~ 5.5V","Boost, Inverting","1.2MHz","Fully Populated","Board(s)","MAX17117"
http://www.linear.com/docs/36048,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1449A.jpg,DC1449A-ND,DC1449A,Linear Technology/Analog Devices,BOARD EVAL FOR LT8415EDDB,3,160,"75.00000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","16V","10mA","3V ~ 10V","Boost","-","Fully Populated","Board(s)","LT8415"
http://www.linear.com/docs/36562,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC432A.jpg,DC432A-ND,DC432A,Linear Technology/Analog Devices,BOARD EVAL FOR LTC1879EGN,3,171,"75.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1.8V, 2.5V or 3.3V","1.2A","2.65V ~ 10V","Buck","550kHz","Fully Populated","Board(s)","LTC1879"
http://www.linear.com/docs/36701,//media.digikey.com/photos/Linear%20Tech%20Photos/DC488A.JPG,DC488A-ND,DC488A,Linear Technology/Analog Devices,BOARD EVAL FOR LTC3250ES6,3,193,"75.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1.5V","250mA","3.1V ~ 5.5V","Buck","1.5MHz","Fully Populated","Board(s)","LTC3250-1.5"
http://www.linear.com/docs/36883,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC560A.JPG,DC560A-ND,DC560A,Linear Technology/Analog Devices,BOARD EVAL FOR LTC3403EDD,3,190,"75.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","0.3V ~ 3.5V","600mA","2.7V ~ 5V","Buck","1.5MHz","Fully Populated","Board(s)","LTC3403"
http://www.linear.com/docs/37309,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC761A-A.jpg,DC761A-A-ND,DC761A-A,Linear Technology/Analog Devices,BOARD EVAL FOR LTC3204EDC,3,36,"75.00000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","5V","150mA","2.7V ~ 5.5V","Boost","1.2MHz","Fully Populated","Board(s)","LTC3204-5"
